#--------------------------------------------------------------------------
# HWI Generation 8A
#--------------------------------------------------------------------------
8A_C0025,,1.92,M,"Ammonium phosphate monobasic",pH 10,0.1,M,"CAPS",pH 10
8A_C0026,,0.96,M,"Ammonium phosphate monobasic",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0027,,0.96,M,"Ammonium phosphate monobasic",pH 7,0.1,M,"Bis-Tris Propane",pH 7
8A_C0028,,0.96,M,"Ammonium phosphate monobasic",pH 9,0.1,M,"TAPS",pH 9
8A_C0029,,2.13,M,"Ammonium phosphate dibasic",pH 7,0.1,M,"Bis-Tris Propane",pH 7
8A_C0030,,3.2,M,"Ammonium phosphate dibasic",pH 8,0.1,M,"Tris",pH 8
8A_C0031,,3.2,M,"Ammonium phosphate dibasic",pH 9,0.1,M,"TAPS",pH 9
8A_C0032,,2.13,M,"Ammonium phosphate dibasic",pH 6,0.1,M,"MES monohydrate",pH 6
8A_C0033,,2.13,M,"Ammonium phosphate dibasic",pH 7.5,0.1,M,"HEPES",pH 7.5
8A_C0034,,1.07,M,"Ammonium phosphate dibasic",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0035,,1.07,M,"Ammonium phosphate dibasic",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0036,,1.07,M,"Ammonium phosphate dibasic",pH 9,0.1,M,"TAPS",pH 9
8A_C0037,,3.42,M,"Ammonium sulfate",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0038,,3.42,M,"Ammonium sulfate",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0039,,3.42,M,"Ammonium sulfate",pH 7,0.1,M,"Bis-Tris Propane",pH 7
8A_C0040,,2.28,M,"Ammonium sulfate",pH 7.5,0.1,M,"HEPES",pH 7.5
8A_C0041,,2.28,M,"Ammonium sulfate",pH 8,0.1,M,"Tris",pH 8
8A_C0042,,1.14,M,"Ammonium sulfate",pH 6,0.1,M,"MES monohydrate",pH 6
8A_C0043,,1.14,M,"Ammonium sulfate",pH 9,0.1,M,"TAPS",pH 9
8A_C0044,,1.14,M,"Ammonium sulfate",pH 10,0.1,M,"CAPS",pH 10
8A_C0045,,1.09,M,"Calcium acetate",pH 7,0.1,M,"Bis-Tris Propane",pH 7
8A_C0046,,0.55,M,"Calcium acetate",pH 6,0.1,M,"MES monohydrate",pH 6
8A_C0047,,0.55,M,"Calcium acetate",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0048,,3.57,M,"Calcium chloride dihydrate",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0049,,0.02,M,"Calcium chloride dihydrate",pH 4.6,0.1,M,"Sodium acetate trihydrate",pH 4.6,30,% (v/v),"MPD",pH 4.6
8A_C0050,,35,% (v/v),"Glycerol anhydrous",pH 7.51,0.26,M,"Potassium sodium tartrate tetrahydrate",pH 7.51
8A_C0051,,0.26,M,"Ammonium phosphate monobasic",pH 4.29,35,% (v/v),"Glycerol anhydrous",pH 4.29
8A_C0052,,5.6,M,"Lithium bromide",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0053,,5.6,M,"Lithium bromide",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0054,,3.73,M,"Lithium bromide",pH 6,0.1,M,"MES monohydrate",pH 6
8A_C0055,,3.73,M,"Lithium bromide",pH 7,0.1,M,"Bis-Tris Propane",pH 7
8A_C0056,,1.87,M,"Lithium bromide",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0057,,1.87,M,"Lithium bromide",pH 8,0.1,M,"Tris",pH 8
8A_C0058,,1.87,M,"Lithium bromide",pH 9,0.1,M,"TAPS",pH 9
8A_C0059,,6.62,M,"Lithium chloride",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0060,,6.62,M,"Lithium chloride",pH 7.5,0.1,M,"HEPES",pH 7.5
8A_C0061,,6.62,M,"Lithium chloride",pH 10,0.1,M,"CAPS",pH 10
8A_C0062,,4.42,M,"Lithium chloride",pH 6,0.1,M,"MES monohydrate",pH 6
8A_C0063,,4.42,M,"Lithium chloride",pH 7,0.1,M,"Bis-Tris Propane",pH 7
8A_C0064,,4.42,M,"Lithium chloride",pH 8,0.1,M,"Tris",pH 8
8A_C0065,,2.21,M,"Lithium chloride",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0066,,2.21,M,"Lithium chloride",pH 9,0.1,M,"TAPS",pH 9
8A_C0067,,2.69,M,"Magnesium acetate tetrahydrate",pH 7,0.1,M,"Bis-Tris Propane",pH 7
8A_C0068,,2.69,M,"Magnesium acetate tetrahydrate",pH 9,0.1,M,"TAPS",pH 9
8A_C0069,,1.79,M,"Magnesium acetate tetrahydrate",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0070,,1.79,M,"Magnesium acetate tetrahydrate",pH 6,0.1,M,"MES monohydrate",pH 6
8A_C0071,,1.79,M,"Magnesium acetate tetrahydrate",pH 8,0.1,M,"Tris",pH 8
8A_C0072,,0.9,M,"Magnesium acetate tetrahydrate",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0073,,0.9,M,"Magnesium acetate tetrahydrate",pH 7,0.1,M,"Bis-Tris Propane",pH 7
8A_C0074,,3.73,M,"Magnesium chloride hexahydrate",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0075,,3.73,M,"Magnesium chloride hexahydrate",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0076,,2.48,M,"Magnesium chloride hexahydrate",pH 7.5,0.1,M,"HEPES",pH 7.5
8A_C0077,,2.48,M,"Magnesium chloride hexahydrate",pH 8,0.1,M,"Tris",pH 8
8A_C0078,,1.24,M,"Magnesium chloride hexahydrate",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0079,,1.24,M,"Magnesium chloride hexahydrate",pH 6,0.1,M,"MES monohydrate",pH 6
8A_C0080,,1.24,M,"Magnesium chloride hexahydrate",pH 7,0.1,M,"Bis-Tris Propane",pH 7
8A_C0081,,1.59,M,"Magnesium sulfate heptahydrate",pH 9,0.1,M,"TAPS",pH 9
8A_C0082,,1.59,M,"Magnesium sulfate heptahydrate",pH 8,0.1,M,"Tris",pH 8
8A_C0083,,1.06,M,"Magnesium sulfate heptahydrate",pH 7,0.1,M,"Bis-Tris Propane",pH 7
8A_C0084,,0.53,M,"Magnesium sulfate heptahydrate",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0085,,0.53,M,"Magnesium sulfate heptahydrate",pH 7.5,0.1,M,"HEPES",pH 7.5
8A_C0086,,0.53,M,"Magnesium sulfate heptahydrate",pH 8,0.1,M,"Tris",pH 8
8A_C0087,,3.82,M,"Manganese chloride tetrahydrate",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0088,,3.82,M,"Manganese chloride tetrahydrate",pH 8,0.1,M,"Tris",pH 8
8A_C0089,,3.82,M,"Manganese chloride tetrahydrate",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0090,,2.54,M,"Manganese chloride tetrahydrate",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0091,,2.54,M,"Manganese chloride tetrahydrate",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0092,,1.27,M,"Manganese chloride tetrahydrate",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0093,,1.27,M,"Manganese chloride tetrahydrate",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0094,,8.64,M,"Potassium acetate",pH 8,0.1,M,"Tris",pH 8
8A_C0095,,8.64,M,"Potassium acetate",pH 9,0.1,M,"TAPS",pH 9
8A_C0096,,5.76,M,"Potassium acetate",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0097,,5.76,M,"Potassium acetate",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0098,,5.76,M,"Potassium acetate",pH 7.5,0.1,M,"HEPES",pH 7.5
8A_C0099,,2.88,M,"Potassium acetate",pH 6,0.1,M,"MES monohydrate",pH 6
8A_C0100,,2.88,M,"Potassium acetate",pH 7,0.1,M,"Bis-Tris Propane",pH 7
8A_C0101,,2.88,M,"Potassium acetate",pH 10,0.1,M,"CAPS",pH 10
8A_C0102,,4,M,"Potassium bromide",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0103,,4,M,"Potassium bromide",pH 8,0.1,M,"Tris",pH 8
8A_C0104,,2.66,M,"Potassium bromide",pH 6,0.1,M,"MES monohydrate",pH 6
8A_C0105,,2.66,M,"Potassium bromide",pH 7,0.1,M,"Bis-Tris Propane",pH 7
8A_C0106,,2.66,M,"Potassium bromide",pH 10,0.1,M,"CAPS",pH 10
8A_C0107,,1.33,M,"Potassium bromide",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0108,,1.33,M,"Potassium bromide",pH 7.5,0.1,M,"HEPES",pH 7.5
8A_C0109,,1.33,M,"Potassium bromide",pH 9,0.1,M,"TAPS",pH 9
8A_C0110,,2.54,M,"Potassium carbonate",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0111,,2.54,M,"Potassium carbonate",pH 7,0.1,M,"Bis-Tris Propane",pH 7
8A_C0112,,2.54,M,"Potassium carbonate",pH 8,0.1,M,"Tris",pH 8
8A_C0113,,1.69,M,"Potassium carbonate",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0114,,1.69,M,"Potassium carbonate",pH 7.5,0.1,M,"HEPES",pH 7.5
8A_C0115,,1.69,M,"Potassium carbonate",pH 9,0.1,M,"TAPS",pH 9
8A_C0116,,0.85,M,"Potassium carbonate",pH 6,0.1,M,"MES monohydrate",pH 6
8A_C0117,,0.85,M,"Potassium carbonate",pH 10,0.1,M,"CAPS",pH 10
8A_C0118,,2.32,M,"Potassium chloride",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0119,,2.32,M,"Potassium chloride",pH 7,0.1,M,"Bis-Tris Propane",pH 7
8A_C0120,,2.32,M,"Potassium chloride",pH 7.5,0.1,M,"HEPES",pH 7.5
8A_C0121,,1.55,M,"Potassium chloride",pH 6,0.1,M,"MES monohydrate",pH 6
8A_C0122,,1.55,M,"Potassium chloride",pH 8,0.1,M,"Tris",pH 8
8A_C0123,,1.55,M,"Potassium chloride",pH 9,0.1,M,"TAPS",pH 9
8A_C0124,,0.77,M,"Potassium chloride",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0125,,0.77,M,"Potassium chloride",pH 10,0.1,M,"CAPS",pH 10
8A_C0126,,0.89,M,"Potassium nitrate",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0127,,0.89,M,"Potassium nitrate",pH 9,0.1,M,"TAPS",pH 9
8A_C0128,,0.89,M,"Potassium nitrate",pH 8,0.1,M,"Tris",pH 8
8A_C0129,,1.78,M,"Potassium nitrate",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0130,,0.89,M,"Potassium nitrate",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0131,,0.89,M,"Potassium nitrate",pH 7.5,0.1,M,"HEPES",pH 7.5
8A_C0132,,0.89,M,"Potassium nitrate",pH 10,0.1,M,"CAPS",pH 10
8A_C0133,,1.28,M,"Potassium phosphate monobasic",pH 8,0.1,M,"Tris",pH 8
8A_C0134,,0.85,M,"Potassium phosphate monobasic",pH 7,0.1,M,"Bis-Tris Propane",pH 7
8A_C0135,,0.85,M,"Potassium phosphate monobasic",pH 7.5,0.1,M,"HEPES",pH 7.5
8A_C0136,,0.85,M,"Potassium phosphate monobasic",pH 10,0.1,M,"CAPS",pH 10
8A_C0137,,0.43,M,"Potassium phosphate monobasic",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0138,,0.43,M,"Potassium phosphate monobasic",pH 6,0.1,M,"MES monohydrate",pH 6
8A_C0139,,0.43,M,"Potassium phosphate monobasic",pH 9,0.1,M,"TAPS",pH 9
8A_C0140,,9.5,M,"Potassium thiocyanate",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0141,,9.5,M,"Potassium thiocyanate",pH 6,0.1,M,"MES monohydrate",pH 6
8A_C0142,,6.34,M,"Potassium thiocyanate",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0143,,6.34,M,"Potassium thiocyanate",pH 8,0.1,M,"Tris",pH 8
8A_C0144,,6.34,M,"Potassium thiocyanate",pH 10,0.1,M,"CAPS",pH 10
8A_C0145,,3.17,M,"Potassium thiocyanate",pH 7,0.1,M,"Bis-Tris Propane",pH 7
8A_C0146,,3.17,M,"Potassium thiocyanate",pH 7.5,0.1,M,"HEPES",pH 7.5
8A_C0147,,3.17,M,"Potassium thiocyanate",pH 9,0.1,M,"TAPS",pH 9
8A_C0148,,2.85,M,"Rubidium chloride",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0149,,1.9,M,"Rubidium chloride",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0150,,1.9,M,"Rubidium chloride",pH 6,0.1,M,"MES monohydrate",pH 6
8A_C0151,,5.14,M,"Sodium bromide",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0152,,5.14,M,"Sodium bromide",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0153,,5.14,M,"Sodium bromide",pH 6,0.1,M,"MES monohydrate",pH 6
8A_C0154,,3.43,M,"Sodium bromide",pH 7,0.1,M,"Bis-Tris Propane",pH 7
8A_C0155,,3.43,M,"Sodium bromide",pH 7.5,0.1,M,"HEPES",pH 7.5
8A_C0156,,3.43,M,"Sodium bromide",pH 8,0.1,M,"Tris",pH 8
8A_C0157,,1.71,M,"Sodium bromide",pH 9,0.1,M,"TAPS",pH 9
8A_C0158,,1.71,M,"Sodium bromide",pH 10,0.1,M,"CAPS",pH 10
8A_C0159,,4.48,M,"Sodium chloride",pH 6,0.1,M,"MES monohydrate",pH 6
8A_C0160,,4.48,M,"Sodium chloride",pH 7.5,0.1,M,"HEPES",pH 7.5
8A_C0161,,0.7,M,"Sodium acetate trihydrate",pH 6.5,30,% (v/v),"Glycerol anhydrous",pH 6.5,0.07,M,"Imidazole",pH 6.5
8A_C0162,,2.99,M,"Sodium chloride",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0163,,2.99,M,"Sodium chloride",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0164,,1.49,M,"Sodium chloride",pH 7,0.1,M,"Bis-Tris Propane",pH 7
8A_C0165,,1.49,M,"Sodium chloride",pH 8,0.1,M,"Tris",pH 8
8A_C0166,,1.49,M,"Sodium chloride",pH 9,0.1,M,"TAPS",pH 9
8A_C0167,,2.03,M,"Sodium molybdate dihydrate",pH 6,0.1,M,"MES monohydrate",pH 6
8A_C0168,,2.03,M,"Sodium molybdate dihydrate",pH 7.5,0.1,M,"HEPES",pH 7.5
8A_C0169,,1.35,M,"Sodium molybdate dihydrate",pH 7,0.1,M,"Bis-Tris Propane",pH 7
8A_C0170,,1.35,M,"Sodium molybdate dihydrate",pH 9,0.1,M,"TAPS",pH 9
8A_C0171,,0.68,M,"Sodium molybdate dihydrate",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0172,,0.68,M,"Sodium molybdate dihydrate",pH 8,0.1,M,"Tris",pH 8
8A_C0173,,0.68,M,"Sodium molybdate dihydrate",pH 10,0.1,M,"CAPS",pH 10
8A_C0174,,3.9,M,"Sodium nitrate",pH 6,0.1,M,"MES monohydrate",pH 6
8A_C0175,,3.9,M,"Sodium nitrate",pH 7.5,0.1,M,"HEPES",pH 7.5
8A_C0176,,2.6,M,"Sodium nitrate",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0177,,2.6,M,"Sodium nitrate",pH 8,0.1,M,"Tris",pH 8
8A_C0178,,2.6,M,"Sodium nitrate",pH 9,0.1,M,"TAPS",pH 9
8A_C0179,,1.3,M,"Sodium nitrate",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0180,,1.3,M,"Sodium nitrate",pH 7,0.1,M,"Bis-Tris Propane",pH 7
8A_C0181,,3.32,M,"Sodium phosphate monobasic",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0182,,3.32,M,"Sodium phosphate monobasic",pH 7,0.1,M,"Bis-Tris Propane",pH 7
8A_C0183,,3.32,M,"Sodium phosphate monobasic",pH 9,0.1,M,"TAPS",pH 9
8A_C0184,,2.21,M,"Sodium phosphate monobasic",pH 6,0.1,M,"MES monohydrate",pH 6
8A_C0185,,2.21,M,"Sodium phosphate monobasic",pH 7.5,0.1,M,"HEPES",pH 7.5
8A_C0186,,1.11,M,"Sodium phosphate monobasic",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0187,,1.11,M,"Sodium phosphate monobasic",pH 8,0.1,M,"Tris",pH 8
8A_C0188,,1.11,M,"Sodium phosphate monobasic",pH 10,0.1,M,"CAPS",pH 10
8A_C0189,,2.83,M,"Sodium thiosulfate pentahydrate",pH 6,0.1,M,"MES monohydrate",pH 6
8A_C0190,,2.83,M,"Sodium thiosulfate pentahydrate",pH 8,0.1,M,"Tris",pH 8
8A_C0191,,2.83,M,"Sodium thiosulfate pentahydrate",pH 9,0.1,M,"TAPS",pH 9
8A_C0192,,1.88,M,"Sodium thiosulfate pentahydrate",pH 7,0.1,M,"Bis-Tris Propane",pH 7
8A_C0193,,1.88,M,"Sodium thiosulfate pentahydrate",pH 9,0.1,M,"TAPS",pH 9
8A_C0194,,0.94,M,"Sodium thiosulfate pentahydrate",pH 6,0.1,M,"MES monohydrate",pH 6
8A_C0195,,0.94,M,"Sodium thiosulfate pentahydrate",pH 10,0.1,M,"CAPS",pH 10
8A_C0196,,0.94,M,"Sodium thiosulfate pentahydrate",pH 7.5,0.1,M,"HEPES",pH 7.5
8A_C0197,,1.18,M,"Zinc acetate dihydrate",pH 7.5,0.1,M,"HEPES",pH 7.5
8A_C0198,,1.18,M,"Zinc acetate dihydrate",pH 8,0.1,M,"Tris",pH 8
8A_C0199,,0.79,M,"Zinc acetate dihydrate",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0200,,0.79,M,"Zinc acetate dihydrate",pH 8,0.1,M,"Tris",pH 8
8A_C0201,,0.39,M,"Zinc acetate dihydrate",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0202,,0.39,M,"Zinc acetate dihydrate",pH 6,0.1,M,"MES monohydrate",pH 6
8A_C0203,,3.46,M,"Potassium phosphate dibasic anhydrous",pH 6,0.1,M,"MES monohydrate",pH 6
8A_C0204,,3.46,M,"Potassium phosphate dibasic anhydrous",pH 7.5,0.1,M,"HEPES",pH 7.5
8A_C0205,,2.3,M,"Potassium phosphate dibasic anhydrous",pH 7,0.1,M,"Bis-Tris Propane",pH 7
8A_C0206,,2.3,M,"Potassium phosphate dibasic anhydrous",pH 9,0.1,M,"TAPS",pH 9
8A_C0207,,2.3,M,"Potassium phosphate dibasic anhydrous",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0208,,1.15,M,"Potassium phosphate dibasic anhydrous",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0209,,1.15,M,"Potassium phosphate dibasic anhydrous",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0210,,1.15,M,"Potassium phosphate dibasic anhydrous",pH 8,0.1,M,"Tris",pH 8
8A_C0211,,0.53,M,"Cobalt (II) sulfate heptahydrate",pH 8,0.1,M,"Tris",pH 8
8A_C0212,,1.06,M,"Cobalt (II) sulfate heptahydrate",pH 9,0.1,M,"TAPS",pH 9
8A_C0213,,0.53,M,"Cobalt (II) sulfate heptahydrate",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0214,,1.06,M,"Cobalt (II) sulfate heptahydrate",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0215,,1.06,M,"Cobalt (II) sulfate heptahydrate",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0216,,1.06,M,"Cobalt (II) sulfate heptahydrate",pH 8,0.1,M,"Tris",pH 8
8A_C0217,,0.53,M,"Cobalt (II) sulfate heptahydrate",pH 6,0.1,M,"MES monohydrate",pH 6
8A_C0218,,0.53,M,"Cobalt (II) sulfate heptahydrate",pH 7,0.1,M,"Bis-Tris Propane",pH 7
8A_C0219,,2.03,M,"Lithium sulfate monohydrate",pH 6,0.1,M,"MES monohydrate",pH 6
8A_C0220,,1.35,M,"Lithium sulfate monohydrate",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0221,,1.35,M,"Lithium sulfate monohydrate",pH 7.5,0.1,M,"HEPES",pH 7.5
8A_C0222,,0.68,M,"Lithium sulfate monohydrate",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0223,,3.05,M,"Potassium phosphate tribasic",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0224,,3.05,M,"Potassium phosphate tribasic",pH 8,0.1,M,"Tris",pH 8
8A_C0225,,3.05,M,"Potassium phosphate tribasic",pH 9,0.1,M,"TAPS",pH 9
8A_C0226,,2.03,M,"Potassium phosphate tribasic",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0227,,2.03,M,"Potassium phosphate tribasic",pH 7,0.1,M,"Bis-Tris Propane",pH 7
8A_C0228,,8.1,M,"Ammonium thiocyanate",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2
8A_C0229,,8.1,M,"Ammonium thiocyanate",pH 5,0.1,M,"Sodium acetate trihydrate",pH 5
8A_C0230,,5.4,M,"Ammonium thiocyanate",pH 6,0.1,M,"MES monohydrate",pH 6
8A_C0231,,35,% (v/v),"Glycerol anhydrous",pH 7.5,0.07,M,"HEPES-Na",pH 7.5,0.52,M,"Potassium sodium tartrate tetrahydrate",pH 7.5
8A_C0232,,0.17,M,"Ammonium sulfate",pH 5.47,25.5,% (w/v),"PEG 8000",pH 5.47,15,% (v/v),"Glycerol anhydrous",pH 5.47
8A_C0233,,2.7,M,"Ammonium thiocyanate",pH 7,0.1,M,"Bis-Tris Propane",pH 7
8A_C0234,,2.7,M,"Ammonium thiocyanate",pH 7.5,0.1,M,"HEPES",pH 7.5
8A_C0235,,2.7,M,"Ammonium thiocyanate",pH 10,0.1,M,"CAPS",pH 10
8A_C0236,,0.17,M,"Ammonium sulfate",pH 5.64,25.5,% (w/v),"PEG 4000",pH 5.64,15,% (v/v),"Glycerol anhydrous",pH 5.64
8A_C0237,,1.5,M,"Ammonium sulfate",pH 8.5,0.75,M,"Tris HCl",pH 8.5,25,% (v/v),"Glycerol anhydrous",pH 8.5
8A_C0238,,0.1,M,"Ammonium bromide",pH 10,0.1,M,"CAPS",pH 10,20,% (w/v),"PEG 20000",pH 10
8A_C0239,,0.1,M,"Ammonium bromide",pH 9,0.1,M,"TAPS",pH 9,20,% (w/v),"PEG 20000",pH 9
8A_C0240,,0.1,M,"Ammonium bromide",pH 7,0.1,M,"Bis-Tris Propane",pH 7,20,% (w/v),"PEG 20000",pH 7
8A_C0241,,0.1,M,"Ammonium bromide",pH 7.5,0.1,M,"HEPES",pH 7.5,20,% (w/v),"PEG 20000",pH 7.5
8A_C0242,,0.1,M,"Ammonium chloride",pH 6,0.1,M,"MES monohydrate",pH 6,20,% (w/v),"PEG 20000",pH 6
8A_C0243,,0.1,M,"Ammonium chloride",pH 4.2,0.1,M,"Sodium citrate tribasic dihydrate",pH 4.2,20,% (w/v),"PEG 20000",pH 4.2
8A_C0244,,0.1,M,"Ammonium nitrate",pH 6,0.1,M,"MES monohydrate",pH 6,20,% (w/v),"PEG 20000",pH 6
8A_C0245,,0.1,M,"Ammonium nitrate",pH 9,0.1,M,"TAPS",pH 9,20,% (w/v),"PEG 20000",pH 9
8A_C0246,,0.1,M,"Ammonium phosphate monobasic",pH 10,0.1,M,"CAPS",pH 10,20,% (w/v),"PEG 20000",pH 10
8A_C0247,,0.1,M,"Ammonium phosphate monobasic",pH 7.5,0.1,M,"HEPES",pH 7.5,20,% (w/v),"PEG 20000",pH 7.5
8A_C0248,,0.1,M,"Ammonium phosphate dibasic",pH 10,0.1,M,"CAPS",pH 10,20,% (w/v),"PEG 20000",pH 10
8A_C0249,,0.1,M,"Ammonium sulfate",pH 7,0.1,M,"Bis-Tris Propane",pH 7,20,% (w/v),"PEG 20000",pH 7
8A_C0250,,0.2,M,"Sodium citrate tribasic dihydrate",pH 7.5,30,% (v/v),"MPD",pH 7.5,0.1,M,"HEPES-Na",pH 7.5
